expr,time,trial,mat_size,memory_used
RparallelRow,36489766,3274,1,51906648
RparallelColumn,49125584,3274,1,51906648
RcppParallel,190957,3274,1,51906648
RcppOpenMP,154549,3274,1,51906648
RparallelRow,33347780,3275,1,51906760
RcppParallel,230220,3275,1,51906760
RparallelColumn,47778571,3275,1,51906760
RcppOpenMP,184150,3275,1,51906760
RparallelColumn,44051459,3276,1,51906912
RcppParallel,205007,3276,1,51906912
RparallelRow,36477631,3276,1,51906912
RcppOpenMP,206141,3276,1,51906912
RcppParallel,219559,3277,1,51907024
RparallelRow,37914241,3277,1,51907024
RcppOpenMP,202492,3277,1,51907024
RparallelColumn,51213176,3277,1,51907024
RparallelRow,36053939,3278,1,51907136
RcppOpenMP,215639,3278,1,51907136
RcppParallel,226204,3278,1,51907136
RparallelColumn,51051292,3278,1,51907136
RparallelColumn,45187540,3279,1,51907248
RparallelRow,41532994,3279,1,51907248
RcppOpenMP,218057,3279,1,51907248
RcppParallel,246478,3279,1,51907248
RparallelRow,36651010,3280,1,51907360
RcppOpenMP,232293,3280,1,51907360
RcppParallel,223955,3280,1,51907360
RparallelColumn,51776677,3280,1,51907360
RparallelColumn,43841715,3281,1,51907488
RcppOpenMP,196828,3281,1,51907488
RparallelRow,41809501,3281,1,51907488
RcppParallel,257979,3281,1,51907488
RparallelColumn,44190234,3282,1,51907600
RparallelRow,36537817,3282,1,51907600
RcppOpenMP,203855,3282,1,51907600
RcppParallel,227318,3282,1,51907600
RcppParallel,233092,3283,1,51907712
RparallelColumn,42784107,3283,1,51907712
RparallelRow,34734705,3283,1,51907712
RcppOpenMP,204742,3283,1,51907712
RparallelRow,36004112,3284,1,51907824
RparallelColumn,49647748,3284,1,51907824
RcppParallel,217991,3284,1,51907824
RcppOpenMP,148896,3284,1,51907824
RparallelRow,35778300,3285,1,51907936
RparallelColumn,45995270,3285,1,51907936
RcppParallel,204549,3285,1,51907936
RcppOpenMP,157639,3285,1,51907936
RcppParallel,220385,3286,1,51908088
RparallelRow,37255888,3286,1,51908088
RparallelColumn,47601432,3286,1,51908088
RcppOpenMP,190335,3286,1,51908088
RcppParallel,221591,3287,1,51908200
RparallelRow,36771457,3287,1,51908200
RparallelColumn,53032233,3287,1,51908200
RcppOpenMP,182067,3287,1,51908200
RparallelRow,35450640,3288,1,51908312
RcppParallel,253565,3288,1,51908312
RcppOpenMP,148136,3288,1,51908312
RparallelColumn,48448895,3288,1,51908312
RparallelColumn,43508446,3289,1,51908424
RcppOpenMP,194581,3289,1,51908424
RcppParallel,230143,3289,1,51908424
RparallelRow,39910637,3289,1,51908424
RcppOpenMP,217196,3290,1,51908536
RparallelColumn,44895630,3290,1,51908536
RcppParallel,203443,3290,1,51908536
RparallelRow,39457773,3290,1,51908536
RcppOpenMP,217475,3291,1,51908664
RparallelColumn,44907203,3291,1,51908664
RcppParallel,221703,3291,1,51908664
RparallelRow,37904508,3291,1,51908664
RcppParallel,232317,3292,1,51908776
RparallelRow,36057569,3292,1,51908776
RparallelColumn,48901655,3292,1,51908776
RcppOpenMP,179548,3292,1,51908776
RcppParallel,234604,3293,1,51908888
RparallelRow,34363951,3293,1,51908888
RparallelColumn,47152675,3293,1,51908888
RcppOpenMP,186943,3293,1,51908888
RcppParallel,239483,3294,1,51909000
RcppOpenMP,131524,3294,1,51909000
RparallelRow,37880437,3294,1,51909000
RparallelColumn,45929847,3294,1,51909000
RparallelRow,35053943,3295,1,51909112
RcppParallel,268358,3295,1,51909112
RparallelColumn,48708336,3295,1,51909112
RcppOpenMP,177610,3295,1,51909112
RparallelColumn,43669441,3296,1,51909264
RparallelRow,36578399,3296,1,51909264
RcppParallel,251487,3296,1,51909264
RcppOpenMP,114780,3296,1,51909264
RcppParallel,220883,3297,1,51909376
RparallelRow,36501281,3297,1,51909376
RcppOpenMP,185466,3297,1,51909376
RparallelColumn,50345341,3297,1,51909376
RcppOpenMP,216017,3298,1,51909488
RparallelRow,36797782,3298,1,51909488
RparallelColumn,46461966,3298,1,51909488
RcppParallel,204598,3298,1,51909488
RcppParallel,220787,3299,1,51909600
RcppOpenMP,149265,3299,1,51909600
RparallelColumn,44431709,3299,1,51909600
RparallelRow,39582477,3299,1,51909600
RparallelRow,37790358,3300,1,51909712
RcppParallel,263911,3300,1,51909712
RcppOpenMP,132425,3300,1,51909712
RparallelColumn,50710268,3300,1,51909712
RcppOpenMP,204361,3301,1,51909840
RparallelRow,37948319,3301,1,51909840
RparallelColumn,52696560,3301,1,51909840
RcppParallel,199436,3301,1,51909840
RparallelRow,37018352,3302,1,51909952
RcppParallel,303707,3302,1,51909952
RparallelColumn,46682727,3302,1,51909952
RcppOpenMP,179623,3302,1,51909952
RcppOpenMP,195065,3303,1,51910064
RparallelRow,37072490,3303,1,51910064
RparallelColumn,46867741,3303,1,51910064
RcppParallel,199419,3303,1,51910064
RparallelColumn,43628170,3304,1,51910176
RparallelRow,36636858,3304,1,51910176
RcppParallel,306805,3304,1,51910176
RcppOpenMP,131075,3304,1,51910176
RparallelColumn,43074576,3305,1,51910288
RparallelRow,40791639,3305,1,51910288
RcppParallel,294557,3305,1,51910288
RcppOpenMP,183186,3305,1,51910288
RparallelRow,36861889,3306,1,51910440
RparallelColumn,48923816,3306,1,51910440
RcppParallel,204847,3306,1,51910440
RcppOpenMP,147522,3306,1,51910440
RparallelRow,36463961,3307,1,51910552
RcppOpenMP,213350,3307,1,51910552
RparallelColumn,49755169,3307,1,51910552
RcppParallel,210261,3307,1,51910552
RcppOpenMP,194938,3308,1,51910664
RparallelColumn,43681376,3308,1,51910664
RparallelRow,35090328,3308,1,51910664
RcppParallel,257609,3308,1,51910664
RparallelRow,37206736,3309,1,51910776
RcppOpenMP,237345,3309,1,51910776
RcppParallel,270480,3309,1,51910776
RparallelColumn,48471654,3309,1,51910776
RcppParallel,223187,3310,1,51910888
RcppOpenMP,143454,3310,1,51910888
RparallelRow,38921411,3310,1,51910888
RparallelColumn,48156765,3310,1,51910888
RcppOpenMP,203952,3311,1,51911016
RparallelColumn,44411575,3311,1,51911016
RcppParallel,203491,3311,1,51911016
RparallelRow,38733894,3311,1,51911016
RcppOpenMP,209373,3312,1,51911128
RparallelRow,36945955,3312,1,51911128
RparallelColumn,49349095,3312,1,51911128
RcppParallel,223874,3312,1,51911128
RcppOpenMP,211412,3313,1,51911240
RparallelColumn,45379198,3313,1,51911240
RparallelRow,41434573,3313,1,51911240
RcppParallel,227129,3313,1,51911240
RparallelRow,35710142,3314,1,51911352
RcppOpenMP,205700,3314,1,51911352
RcppParallel,226073,3314,1,51911352
RparallelColumn,46906727,3314,1,51911352
RcppOpenMP,199863,3315,1,51911464
RparallelRow,36399446,3315,1,51911464
RcppParallel,261769,3315,1,51911464
RparallelColumn,47662075,3315,1,51911464
RcppParallel,232860,3316,1,51911616
RparallelColumn,42701153,3316,1,51911616
RparallelRow,35416985,3316,1,51911616
RcppOpenMP,222038,3316,1,51911616
RparallelRow,35911527,3317,1,51911728
RcppParallel,256370,3317,1,51911728
RparallelColumn,48961654,3317,1,51911728
RcppOpenMP,187271,3317,1,51911728
RcppOpenMP,201776,3318,1,51911840
RparallelColumn,44695992,3318,1,51911840
RparallelRow,35982940,3318,1,51911840
RcppParallel,300164,3318,1,51911840
RcppOpenMP,239230,3319,1,51911952
RparallelRow,38750661,3319,1,51911952
RparallelColumn,46915929,3319,1,51911952
RcppParallel,202564,3319,1,51911952
RcppOpenMP,206684,3320,1,51912064
RparallelColumn,43501629,3320,1,51912064
RparallelRow,35721675,3320,1,51912064
RcppParallel,287360,3320,1,51912064
RcppParallel,225340,3321,1,51912192
RparallelColumn,43465411,3321,1,51912192
RcppOpenMP,168190,3321,1,51912192
RparallelRow,43608908,3321,1,51912192
RparallelColumn,42771969,3322,1,51912304
RcppParallel,195305,3322,1,51912304
RcppOpenMP,169891,3322,1,51912304
RparallelRow,40297690,3322,1,51912304
RcppOpenMP,213171,3323,1,51912416
RparallelColumn,44749631,3323,1,51912416
RparallelRow,37223547,3323,1,51912416
RcppParallel,267507,3323,1,51912416
RcppParallel,215844,3324,1,51912528
RparallelRow,35915088,3324,1,51912528
RcppOpenMP,212958,3324,1,51912528
RparallelColumn,48705654,3324,1,51912528
RcppParallel,241630,3325,1,51912640
RparallelColumn,43258854,3325,1,51912640
RparallelRow,36476198,3325,1,51912640
RcppOpenMP,234325,3325,1,51912640
RcppOpenMP,199266,3326,1,51912792
RparallelColumn,44009200,3326,1,51912792
RparallelRow,41187700,3326,1,51912792
RcppParallel,272782,3326,1,51912792
RcppParallel,220434,3327,1,51912904
RcppOpenMP,177423,3327,1,51912904
RparallelRow,36836432,3327,1,51912904
RparallelColumn,49523943,3327,1,51912904
RcppOpenMP,211056,3328,1,51913016
RparallelColumn,44781221,3328,1,51913016
RparallelRow,38398949,3328,1,51913016
RcppParallel,286547,3328,1,51913016
RcppParallel,221677,3329,1,51913128
RparallelRow,36591163,3329,1,51913128
RparallelColumn,47921158,3329,1,51913128
RcppOpenMP,187986,3329,1,51913128
RcppParallel,225336,3330,1,51913240
RparallelRow,36302799,3330,1,51913240
RcppOpenMP,218660,3330,1,51913240
RparallelColumn,49495484,3330,1,51913240
RcppOpenMP,201916,3331,1,51913368
RparallelRow,37176402,3331,1,51913368
RparallelColumn,50197149,3331,1,51913368
RcppParallel,211794,3331,1,51913368
RcppParallel,222803,3332,1,51913480
RparallelColumn,42777327,3332,1,51913480
RparallelRow,37412360,3332,1,51913480
RcppOpenMP,200167,3332,1,51913480
RparallelRow,35537537,3333,1,51913592
RcppOpenMP,211231,3333,1,51913592
RparallelColumn,50382921,3333,1,51913592
RcppParallel,185775,3333,1,51913592
RcppParallel,227334,3334,1,51913704
RcppOpenMP,134269,3334,1,51913704
RparallelRow,36806395,3334,1,51913704
RparallelColumn,46918555,3334,1,51913704
RparallelRow,35892618,3335,1,51913816
RparallelColumn,47556843,3335,1,51913816
RcppOpenMP,181578,3335,1,51913816
RcppParallel,226255,3335,1,51913816
RcppOpenMP,205499,3336,1,51913968
RparallelColumn,43621317,3336,1,51913968
RparallelRow,37128169,3336,1,51913968
RcppParallel,273827,3336,1,51913968
RparallelColumn,43633052,3337,1,51914080
RparallelRow,36525636,3337,1,51914080
RcppOpenMP,250942,3337,1,51914080
RcppParallel,313296,3337,1,51914080
RparallelColumn,43319913,3338,1,51914192
RparallelRow,34895678,3338,1,51914192
RcppOpenMP,220199,3338,1,51914192
RcppParallel,314246,3338,1,51914192
RparallelRow,36029359,3339,1,51914304
RcppOpenMP,201518,3339,1,51914304
RparallelColumn,48255547,3339,1,51914304
RcppParallel,195172,3339,1,51914304
RparallelRow,35854618,3340,1,51914416
RcppOpenMP,213966,3340,1,51914416
RparallelColumn,49559435,3340,1,51914416
RcppParallel,204235,3340,1,51914416
RcppOpenMP,208331,3341,1,51914544
RcppParallel,215245,3341,1,51914544
RparallelColumn,44525265,3341,1,51914544
RparallelRow,37287501,3341,1,51914544
RparallelRow,37415679,3342,1,51914656
RcppParallel,227581,3342,1,51914656
RparallelColumn,48677673,3342,1,51914656
RcppOpenMP,181052,3342,1,51914656
RcppOpenMP,184199,3343,1,51914768
RcppParallel,226702,3343,1,51914768
RparallelColumn,45507056,3343,1,51914768
RparallelRow,36505326,3343,1,51914768
RparallelRow,36248390,3344,1,51914880
RparallelColumn,49840408,3344,1,51914880
RcppOpenMP,186876,3344,1,51914880
RcppParallel,218585,3344,1,51914880
RcppParallel,222806,3345,1,51914992
RcppOpenMP,141998,3345,1,51914992
RparallelRow,36952497,3345,1,51914992
RparallelColumn,48907578,3345,1,51914992
RparallelRow,34330435,3346,1,51915144
RparallelColumn,48537431,3346,1,51915144
RcppParallel,214985,3346,1,51915144
RcppOpenMP,141949,3346,1,51915144
RparallelColumn,44165931,3347,1,51915256
RcppOpenMP,178898,3347,1,51915256
RcppParallel,230393,3347,1,51915256
RparallelRow,36949002,3347,1,51915256
RcppParallel,227659,3348,1,51915368
RparallelColumn,44672388,3348,1,51915368
RparallelRow,38686198,3348,1,51915368
RcppOpenMP,228347,3348,1,51915368
RparallelRow,38307631,3349,1,51915480
RcppParallel,248173,3349,1,51915480
RcppOpenMP,137949,3349,1,51915480
RparallelColumn,47374298,3349,1,51915480
RcppParallel,234443,3350,1,51915592
RcppOpenMP,161679,3350,1,51915592
RparallelRow,38176339,3350,1,51915592
RparallelColumn,49058764,3350,1,51915592
RparallelRow,38372286,3351,1,51915720
RparallelColumn,47907421,3351,1,51915720
RcppOpenMP,189233,3351,1,51915720
RcppParallel,218333,3351,1,51915720
RcppParallel,235985,3352,1,51915832
RcppOpenMP,133904,3352,1,51915832
RparallelRow,36921731,3352,1,51915832
RparallelColumn,49247817,3352,1,51915832
RparallelRow,35062549,3353,1,51915944
RcppParallel,252137,3353,1,51915944
RparallelColumn,47664223,3353,1,51915944
RcppOpenMP,182950,3353,1,51915944
RcppOpenMP,193805,3354,1,51916056
RparallelColumn,43934596,3354,1,51916056
RcppParallel,197886,3354,1,51916056
RparallelRow,41038120,3354,1,51916056
RcppOpenMP,209983,3355,1,51916168
RparallelColumn,43661923,3355,1,51916168
RcppParallel,217235,3355,1,51916168
RparallelRow,38257047,3355,1,51916168
RparallelColumn,44214274,3356,1,51916320
RparallelRow,36799492,3356,1,51916320
RcppOpenMP,180329,3356,1,51916320
RcppParallel,230872,3356,1,51916320
RparallelColumn,42727183,3357,1,51916432
RcppOpenMP,171714,3357,1,51916432
RparallelRow,39170932,3357,1,51916432
RcppParallel,289923,3357,1,51916432
RparallelColumn,44334040,3358,1,51916544
RcppOpenMP,182715,3358,1,51916544
RcppParallel,228922,3358,1,51916544
RparallelRow,36122014,3358,1,51916544
RparallelColumn,44583257,3359,1,51916656
RcppOpenMP,196058,3359,1,51916656
RparallelRow,44740759,3359,1,51916656
RcppParallel,321812,3359,1,51916656
RparallelRow,36420766,3360,1,51916768
RparallelColumn,50077411,3360,1,51916768
RcppOpenMP,165397,3360,1,51916768
RcppParallel,232493,3360,1,51916768
RparallelRow,34444310,3361,1,51916896
RparallelColumn,45099228,3361,1,51916896
RcppParallel,202785,3361,1,51916896
RcppOpenMP,150431,3361,1,51916896
RparallelColumn,42994274,3362,1,51917008
RcppOpenMP,188356,3362,1,51917008
RparallelRow,42172125,3362,1,51917008
RcppParallel,286613,3362,1,51917008
RcppOpenMP,211858,3363,1,51917120
RcppParallel,223047,3363,1,51917120
RparallelRow,35814158,3363,1,51917120
RparallelColumn,49082451,3363,1,51917120
RcppParallel,240450,3364,1,51917232
RcppOpenMP,179070,3364,1,51917232
RparallelColumn,44498638,3364,1,51917232
RparallelRow,41135634,3364,1,51917232
RcppParallel,222054,3365,1,51917344
RparallelRow,36523517,3365,1,51917344
RparallelColumn,49794632,3365,1,51917344
RcppOpenMP,183925,3365,1,51917344
RparallelRow,36878696,3366,1,51917496
RcppOpenMP,225283,3366,1,51917496
RparallelColumn,49331886,3366,1,51917496
RcppParallel,188549,3366,1,51917496
RcppParallel,217688,3367,1,51917608
RcppOpenMP,171299,3367,1,51917608
RparallelColumn,45866497,3367,1,51917608
RparallelRow,41035598,3367,1,51917608
RcppOpenMP,196068,3368,1,51917720
RparallelRow,35983031,3368,1,51917720
RcppParallel,247531,3368,1,51917720
RparallelColumn,48725425,3368,1,51917720
RparallelRow,36639206,3369,1,51917832
RcppOpenMP,210099,3369,1,51917832
RcppParallel,228204,3369,1,51917832
RparallelColumn,48653565,3369,1,51917832
RparallelRow,35308521,3370,1,51917944
RcppParallel,217368,3370,1,51917944
RparallelColumn,47870747,3370,1,51917944
RcppOpenMP,176742,3370,1,51917944
RparallelColumn,43176742,3371,1,51918072
RcppOpenMP,194767,3371,1,51918072
RcppParallel,221625,3371,1,51918072
RparallelRow,35614027,3371,1,51918072
RcppParallel,236430,3372,1,51918184
RparallelRow,36078077,3372,1,51918184
RcppOpenMP,225779,3372,1,51918184
RparallelColumn,50129199,3372,1,51918184
RparallelRow,35233873,3373,1,51918296
RcppOpenMP,212498,3373,1,51918296
RparallelColumn,46821302,3373,1,51918296
RcppParallel,187468,3373,1,51918296
RcppOpenMP,223214,3374,1,51918408
RparallelRow,40940057,3374,1,51918408
RcppParallel,289790,3374,1,51918408
RparallelColumn,48387619,3374,1,51918408
RcppOpenMP,226491,3375,1,51918520
RcppParallel,215951,3375,1,51918520
RparallelRow,36287615,3375,1,51918520
RparallelColumn,48366191,3375,1,51918520
RparallelColumn,43514284,3376,1,51918672
RcppParallel,206541,3376,1,51918672
RcppOpenMP,160664,3376,1,51918672
RparallelRow,39315359,3376,1,51918672
RcppOpenMP,212518,3377,1,51918784
RcppParallel,217356,3377,1,51918784
RparallelColumn,43798906,3377,1,51918784
RparallelRow,37090432,3377,1,51918784
RcppParallel,225905,3378,1,51918896
RcppOpenMP,155434,3378,1,51918896
RparallelRow,38855798,3378,1,51918896
RparallelColumn,48484821,3378,1,51918896
RcppParallel,233115,3379,1,51919008
RcppOpenMP,168600,3379,1,51919008
RparallelColumn,44358689,3379,1,51919008
RparallelRow,40848030,3379,1,51919008
RcppOpenMP,219250,3380,1,51919120
RparallelColumn,44660966,3380,1,51919120
RparallelRow,41354113,3380,1,51919120
RcppParallel,275781,3380,1,51919120
RparallelRow,38657234,3381,1,51919248
RparallelColumn,47536565,3381,1,51919248
RcppParallel,203810,3381,1,51919248
RcppOpenMP,158921,3381,1,51919248
RcppOpenMP,196563,3382,1,51919360
RcppParallel,212413,3382,1,51919360
RparallelColumn,44410966,3382,1,51919360
RparallelRow,37956887,3382,1,51919360
RparallelColumn,44754408,3383,1,51919472
RcppParallel,219095,3383,1,51919472
RparallelRow,41473793,3383,1,51919472
RcppOpenMP,223429,3383,1,51919472
RcppParallel,228799,3384,1,51919584
RparallelRow,35774422,3384,1,51919584
RparallelColumn,49061553,3384,1,51919584
RcppOpenMP,190466,3384,1,51919584
RcppOpenMP,190066,3385,1,51919696
RparallelRow,37595991,3385,1,51919696
RparallelColumn,49126049,3385,1,51919696
RcppParallel,199316,3385,1,51919696
RparallelRow,35854593,3386,1,51919848
RcppParallel,256781,3386,1,51919848
RparallelColumn,47471424,3386,1,51919848
RcppOpenMP,183334,3386,1,51919848
RparallelRow,37151303,3387,1,51919960
RcppOpenMP,206522,3387,1,51919960
RparallelColumn,50572297,3387,1,51919960
RcppParallel,200881,3387,1,51919960
RcppParallel,233271,3388,1,51920072
RparallelColumn,42726512,3388,1,51920072
RcppOpenMP,180287,3388,1,51920072
RparallelRow,38775305,3388,1,51920072
RparallelColumn,43773053,3389,1,51920184
RcppOpenMP,162184,3389,1,51920184
RcppParallel,223822,3389,1,51920184
RparallelRow,37310621,3389,1,51920184
RcppOpenMP,220485,3390,1,51920296
RcppParallel,218489,3390,1,51920296
RparallelColumn,45584267,3390,1,51920296
RparallelRow,36778311,3390,1,51920296
RparallelRow,35965787,3391,1,51920424
RcppParallel,245493,3391,1,51920424
RparallelColumn,47886196,3391,1,51920424
RcppOpenMP,172933,3391,1,51920424
RcppOpenMP,178049,3392,1,51920536
RparallelColumn,45613721,3392,1,51920536
RcppParallel,214348,3392,1,51920536
RparallelRow,39032750,3392,1,51920536
RparallelColumn,43914751,3393,1,51920648
RcppOpenMP,181098,3393,1,51920648
RparallelRow,36332049,3393,1,51920648
RcppParallel,242753,3393,1,51920648
RparallelRow,37088840,3394,1,51920760
RcppParallel,275930,3394,1,51920760
RcppOpenMP,164750,3394,1,51920760
RparallelColumn,53761639,3394,1,51920760
RcppOpenMP,212579,3395,1,51920872
RparallelRow,37141246,3395,1,51920872
RparallelColumn,48977168,3395,1,51920872
RcppParallel,190417,3395,1,51920872
RcppOpenMP,210558,3396,1,51921024
RcppParallel,231401,3396,1,51921024
RparallelColumn,43550608,3396,1,51921024
RparallelRow,36641008,3396,1,51921024
RcppOpenMP,232480,3397,1,51921136
RcppParallel,241588,3397,1,51921136
RparallelColumn,44221721,3397,1,51921136
RparallelRow,36663391,3397,1,51921136
RcppParallel,254880,3398,1,51921248
RcppOpenMP,179444,3398,1,51921248
RparallelColumn,44686224,3398,1,51921248
RparallelRow,41058303,3398,1,51921248
RcppOpenMP,241350,3399,1,51921360
RparallelRow,37444444,3399,1,51921360
RparallelColumn,49365270,3399,1,51921360
RcppParallel,197583,3399,1,51921360
RparallelRow,36826202,3400,1,51921472
RparallelColumn,47238361,3400,1,51921472
RcppOpenMP,206083,3400,1,51921472
RcppParallel,227392,3400,1,51921472
RparallelColumn,45212493,3401,1,51921600
RparallelRow,35712899,3401,1,51921600
RcppOpenMP,263589,3401,1,51921600
RcppParallel,236932,3401,1,51921600
RcppParallel,231580,3402,1,51921712
RparallelColumn,43289199,3402,1,51921712
RcppOpenMP,185127,3402,1,51921712
RparallelRow,41601997,3402,1,51921712
RcppParallel,255315,3403,1,51921824
RparallelColumn,42989061,3403,1,51921824
RparallelRow,36983628,3403,1,51921824
RcppOpenMP,227040,3403,1,51921824
RparallelRow,37579939,3404,1,51921936
RparallelColumn,49615030,3404,1,51921936
RcppOpenMP,177596,3404,1,51921936
RcppParallel,231495,3404,1,51921936
RcppParallel,223120,3405,1,51922048
RparallelColumn,44161802,3405,1,51922048
RcppOpenMP,171155,3405,1,51922048
RparallelRow,38837756,3405,1,51922048
RcppParallel,240263,3406,1,51922200
RparallelColumn,44513715,3406,1,51922200
RparallelRow,41562802,3406,1,51922200
RcppOpenMP,193613,3406,1,51922200
RparallelColumn,44605813,3407,1,51922312
RparallelRow,39241075,3407,1,51922312
RcppParallel,233771,3407,1,51922312
RcppOpenMP,269578,3407,1,51922312
RcppParallel,240808,3408,1,51922424
RparallelColumn,45682698,3408,1,51922424
RparallelRow,41630109,3408,1,51922424
RcppOpenMP,204520,3408,1,51922424
RcppOpenMP,218077,3409,1,51922536
RparallelRow,36782068,3409,1,51922536
RparallelColumn,50463309,3409,1,51922536
RcppParallel,199598,3409,1,51922536
RcppOpenMP,216380,3410,1,51922648
RcppParallel,230591,3410,1,51922648
RparallelRow,37852875,3410,1,51922648
RparallelColumn,49901193,3410,1,51922648
RcppOpenMP,224285,3411,1,51922776
RcppParallel,237645,3411,1,51922776
RparallelColumn,45189762,3411,1,51922776
RparallelRow,37723647,3411,1,51922776
RparallelColumn,44293557,3412,1,51922888
RparallelRow,39428807,3412,1,51922888
RcppOpenMP,203311,3412,1,51922888
RcppParallel,242239,3412,1,51922888
RparallelRow,38694063,3413,1,51923000
RcppParallel,235009,3413,1,51923000
RparallelColumn,47758508,3413,1,51923000
RcppOpenMP,171739,3413,1,51923000
RparallelColumn,43886777,3414,1,51923112
RcppOpenMP,185407,3414,1,51923112
RcppParallel,227533,3414,1,51923112
RparallelRow,38603868,3414,1,51923112
RcppParallel,291453,3415,1,51923224
RparallelRow,36841001,3415,1,51923224
RcppOpenMP,208845,3415,1,51923224
RparallelColumn,51313623,3415,1,51923224
RcppOpenMP,230899,3416,1,51923376
RparallelColumn,47805041,3416,1,51923376
RcppParallel,222227,3416,1,51923376
RparallelRow,39634203,3416,1,51923376
RcppOpenMP,190309,3417,1,51923488
RparallelRow,39364366,3417,1,51923488
RparallelColumn,47078749,3417,1,51923488
RcppParallel,202313,3417,1,51923488
RparallelColumn,42993836,3418,1,51923600
RcppOpenMP,187752,3418,1,51923600
RcppParallel,176184,3418,1,51923600
RparallelRow,38995181,3418,1,51923600
RcppOpenMP,217252,3419,1,51923712
RcppParallel,168661,3419,1,51923712
RparallelColumn,43159141,3419,1,51923712
RparallelRow,37419639,3419,1,51923712
RcppOpenMP,205444,3420,1,51923824
RcppParallel,167065,3420,1,51923824
RparallelColumn,44021470,3420,1,51923824
RparallelRow,36203719,3420,1,51923824
RparallelColumn,44056054,3421,1,51923952
RcppOpenMP,170046,3421,1,51923952
RcppParallel,179605,3421,1,51923952
RparallelRow,37624851,3421,1,51923952
RcppOpenMP,202055,3422,1,51924064
RparallelRow,39792504,3422,1,51924064
RcppParallel,303753,3422,1,51924064
RparallelColumn,50728668,3422,1,51924064
RparallelColumn,43749766,3423,1,51924176
RparallelRow,36931846,3423,1,51924176
RcppParallel,260630,3423,1,51924176
RcppOpenMP,183269,3423,1,51924176
RparallelRow,38030816,3424,1,51924288
RcppOpenMP,200191,3424,1,51924288
RparallelColumn,48769888,3424,1,51924288
RcppParallel,200584,3424,1,51924288
RparallelRow,35916094,3425,1,51924400
RparallelColumn,47993270,3425,1,51924400
RcppOpenMP,172184,3425,1,51924400
RcppParallel,168823,3425,1,51924400
RparallelColumn,45173018,3426,1,51924552
RcppParallel,214675,3426,1,51924552
RparallelRow,36319165,3426,1,51924552
RcppOpenMP,189656,3426,1,51924552
RparallelColumn,43247684,3427,1,51924664
RparallelRow,36300316,3427,1,51924664
RcppOpenMP,195637,3427,1,51924664
RcppParallel,208868,3427,1,51924664
RcppOpenMP,174066,3428,1,51924776
RcppParallel,165310,3428,1,51924776
RparallelColumn,44257653,3428,1,51924776
RparallelRow,42001167,3428,1,51924776
RparallelColumn,43518068,3429,1,51924888
RparallelRow,37677773,3429,1,51924888
RcppParallel,292815,3429,1,51924888
RcppOpenMP,195949,3429,1,51924888
RcppOpenMP,169349,3430,1,51925000
RparallelColumn,44658299,3430,1,51925000
RparallelRow,39522387,3430,1,51925000
RcppParallel,295605,3430,1,51925000
RcppOpenMP,202953,3431,1,51925128
RcppParallel,162181,3431,1,51925128
RparallelRow,38846078,3431,1,51925128
RparallelColumn,47414137,3431,1,51925128
RparallelRow,35128168,3432,1,51925240
RparallelColumn,48927975,3432,1,51925240
RcppOpenMP,176585,3432,1,51925240
RcppParallel,168355,3432,1,51925240
RcppParallel,212937,3433,1,51925352
RparallelColumn,43179774,3433,1,51925352
RparallelRow,36036959,3433,1,51925352
RcppOpenMP,175714,3433,1,51925352
RcppOpenMP,185697,3434,1,51925464
RcppParallel,188318,3434,1,51925464
RparallelRow,35237759,3434,1,51925464
RparallelColumn,47587192,3434,1,51925464
RcppParallel,250341,3435,1,51925576
RparallelColumn,44295588,3435,1,51925576
RparallelRow,40006212,3435,1,51925576
RcppOpenMP,177416,3435,1,51925576
RcppParallel,223770,3436,1,51925728
RcppOpenMP,149503,3436,1,51925728
RparallelRow,38928064,3436,1,51925728
RparallelColumn,49013548,3436,1,51925728
RcppOpenMP,205436,3437,1,51925840
RparallelRow,38453307,3437,1,51925840
RparallelColumn,49640114,3437,1,51925840
RcppParallel,188324,3437,1,51925840
RcppOpenMP,211107,3438,1,51925952
RcppParallel,158283,3438,1,51925952
RparallelColumn,43767439,3438,1,51925952
RparallelRow,36528543,3438,1,51925952
RcppOpenMP,219551,3439,1,51926064
RparallelRow,38552667,3439,1,51926064
RparallelColumn,48402237,3439,1,51926064
RcppParallel,191705,3439,1,51926064
RcppParallel,213146,3440,1,51926176
RparallelRow,38169345,3440,1,51926176
RparallelColumn,50567324,3440,1,51926176
RcppOpenMP,149748,3440,1,51926176
RparallelColumn,44181510,3441,1,51926304
RcppOpenMP,192535,3441,1,51926304
RcppParallel,172629,3441,1,51926304
RparallelRow,38999264,3441,1,51926304
RcppParallel,237283,3442,1,51926416
RparallelRow,36137804,3442,1,51926416
RparallelColumn,47592728,3442,1,51926416
RcppOpenMP,188400,3442,1,51926416
RparallelColumn,44639068,3443,1,51926528
RcppParallel,195141,3443,1,51926528
RparallelRow,36745239,3443,1,51926528
RcppOpenMP,211752,3443,1,51926528
RcppParallel,225334,3444,1,51926640
RparallelColumn,44178758,3444,1,51926640
RcppOpenMP,183446,3444,1,51926640
RparallelRow,41035049,3444,1,51926640
RcppOpenMP,201109,3445,1,51926752
RparallelRow,39297483,3445,1,51926752
RcppParallel,251285,3445,1,51926752
RparallelColumn,47515422,3445,1,51926752
RcppOpenMP,200210,3446,1,51926904
RcppParallel,171874,3446,1,51926904
