"expr","time","trial","mat_size","memory_used"
"ArmadilloIterator",62945,225,1,133408840
"ArmadilloIterator",6550325,225,2,133408840
"Rbase",86751,225,2,133408840
"ArmadilloBase",126429,225,2,133408840
"Rbase",46258478,225,3,133408840
"ArmadilloBase",49598073,225,3,133408840
"ArmadilloIterator",4260059982,225,3,133408840
"ArmadilloIterator",103162,226,1,133408840
"Rbase",7764,226,1,133408840
"ArmadilloBase",25301,226,1,133408840
"Rbase",154468,226,2,133408840
"ArmadilloBase",2065576,226,2,133408840
"ArmadilloIterator",6804082,226,2,133408840
"ArmadilloBase",47094651,226,3,133408840
"Rbase",42347229,226,3,133408840
"ArmadilloIterator",4187291459,226,3,133408840
"Rbase",15779,227,1,133408840
"ArmadilloIterator",100912,227,1,133408840
"ArmadilloBase",24184,227,1,133408840
"ArmadilloBase",182996,227,2,133408840
"Rbase",104592,227,2,133408840
"ArmadilloIterator",6861801,227,2,133408840
"Rbase",43495172,227,3,133408840
"ArmadilloBase",44775399,227,3,133408840
"ArmadilloIterator",4242804674,227,3,133408840
"Rbase",15715,228,1,133408840
"ArmadilloBase",80173,228,1,133408840
"ArmadilloIterator",59131,228,1,133408840
"ArmadilloBase",195789,228,2,133408840
"Rbase",106733,228,2,133408840
"ArmadilloIterator",6782385,228,2,133408840
"ArmadilloBase",52921748,228,3,133408840
"ArmadilloIterator",4221840873,228,3,133408840
"Rbase",44688090,228,3,133408840
"ArmadilloIterator",105983,229,1,133408840
"ArmadilloBase",26653,229,1,133408840
"Rbase",3794,229,1,133408840
"ArmadilloBase",199215,229,2,133408840
"Rbase",86337,229,2,133408840
"ArmadilloIterator",6643489,229,2,133408840
"ArmadilloIterator",4184869694,229,3,133408840
"Rbase",50105511,229,3,133408840
"ArmadilloBase",48345082,229,3,133408840
"ArmadilloBase",81156,230,1,133408840
"ArmadilloIterator",71492,230,1,133408840
"Rbase",4668,230,1,133408840
"ArmadilloBase",174378,230,2,133408840
"Rbase",88463,230,2,133408840
"ArmadilloIterator",6918145,230,2,133408840
"ArmadilloIterator",4200345362,230,3,133408840
"Rbase",48225967,230,3,133408840
"ArmadilloBase",48060542,230,3,133408840
"ArmadilloIterator",189833,231,1,133408840
"Rbase",14939,231,1,133408840
"ArmadilloBase",59258,231,1,133408840
"ArmadilloIterator",6582506,231,2,133408840
"Rbase",84535,231,2,133408840
"ArmadilloBase",106442,231,2,133408840
"ArmadilloBase",45471547,231,3,133408840
"Rbase",50551265,231,3,133408840
"ArmadilloIterator",4290757047,231,3,133408840
"Rbase",16359,232,1,133408840
"ArmadilloBase",78994,232,1,133408840
"ArmadilloIterator",106482,232,1,133408840
"Rbase",109129,232,2,133408840
"ArmadilloBase",155557,232,2,133408840
"ArmadilloIterator",6567533,232,2,133408840
"ArmadilloIterator",4196983298,232,3,133408840
"ArmadilloBase",47736661,232,3,133408840
"Rbase",47460110,232,3,133408840
"ArmadilloBase",86007,233,1,133408840
"Rbase",6723,233,1,133408840
"ArmadilloIterator",86413,233,1,133408840
"ArmadilloBase",190697,233,2,133408840
"ArmadilloIterator",9043952,233,2,133408840
"Rbase",128936,233,2,133408840
"ArmadilloIterator",4129738202,233,3,133408840
"Rbase",50098620,233,3,133408840
"ArmadilloBase",47017515,233,3,133408840
"ArmadilloBase",89909,234,1,133408840
"ArmadilloIterator",63699,234,1,133408840
"Rbase",4598,234,1,133408840
"ArmadilloBase",181588,234,2,133408840
"Rbase",86719,234,2,133408840
"ArmadilloIterator",6587379,234,2,133408840
"ArmadilloBase",43988483,234,3,133408840
"Rbase",40713383,234,3,133408840
"ArmadilloIterator",4196728294,234,3,133408840
"ArmadilloBase",72865,235,1,133408840
"ArmadilloIterator",82633,235,1,133408840
"Rbase",5145,235,1,133408840
"Rbase",145218,235,2,133408840
"ArmadilloBase",202534,235,2,133408840
"ArmadilloIterator",8161383,235,2,133408840
"ArmadilloBase",48975189,235,3,133408840
"ArmadilloIterator",4225319539,235,3,133408840
"Rbase",45144105,235,3,133408840
"ArmadilloIterator",132800,236,1,133408840
"ArmadilloBase",29617,236,1,133408840
"Rbase",3841,236,1,133408840
"Rbase",109225,236,2,133408840
"ArmadilloIterator",6501467,236,2,133408840
"ArmadilloBase",129686,236,2,133408840
"Rbase",49837635,236,3,133408840
"ArmadilloIterator",4269669137,236,3,133408840
"ArmadilloBase",44698323,236,3,133408840
"Rbase",16082,237,1,133408840
"ArmadilloBase",61248,237,1,133408840
"ArmadilloIterator",59444,237,1,133408840
"ArmadilloBase",198898,237,2,133408840
"ArmadilloIterator",6829667,237,2,133408840
"Rbase",77832,237,2,133408840
"Rbase",44194493,237,3,133408840
"ArmadilloIterator",4244081931,237,3,133408840
"ArmadilloBase",47565146,237,3,133408840
"Rbase",24357,238,1,133408840
"ArmadilloIterator",132333,238,1,133408840
"ArmadilloBase",38992,238,1,133408840
"ArmadilloBase",196240,238,2,133408840
"Rbase",88241,238,2,133408840
"ArmadilloIterator",6824141,238,2,133408840
"ArmadilloBase",43822773,238,3,133408840
"Rbase",43232776,238,3,133408840
"ArmadilloIterator",4258615120,238,3,133408840
"ArmadilloBase",85106,239,1,133408840
"ArmadilloIterator",72115,239,1,133408840
"Rbase",5308,239,1,133408840
"ArmadilloIterator",6483476,239,2,133408840
"ArmadilloBase",128644,239,2,133408840
"Rbase",73364,239,2,133408840
"ArmadilloBase",44741047,239,3,133408840
"Rbase",45259092,239,3,133408840
"ArmadilloIterator",4236031549,239,3,133408840
"ArmadilloIterator",130494,240,1,133408840
"Rbase",8367,240,1,133408840
"ArmadilloBase",27731,240,1,133408840
"Rbase",108765,240,2,133408840
"ArmadilloBase",155443,240,2,133408840
"ArmadilloIterator",6497565,240,2,133408840
"Rbase",43357831,240,3,133408840
"ArmadilloBase",49226616,240,3,133408840
"ArmadilloIterator",4268822048,240,3,133408840
"ArmadilloBase",74113,241,1,133408840
"Rbase",7920,241,1,133408840
"ArmadilloIterator",82956,241,1,133408840
"ArmadilloIterator",7069121,241,2,133408840
"Rbase",119904,241,2,133408840
"ArmadilloBase",169636,241,2,133408840
"ArmadilloBase",45459187,241,3,133408840
"ArmadilloIterator",4223797241,241,3,133408840
"Rbase",49864358,241,3,133408840
"ArmadilloBase",84654,242,1,133408840
"Rbase",5732,242,1,133408840
"ArmadilloIterator",74409,242,1,133408840
"Rbase",157182,242,2,133408840
"ArmadilloIterator",7449982,242,2,133408840
"ArmadilloBase",202389,242,2,133408840
"Rbase",46155107,242,3,133408840
"ArmadilloIterator",4239437952,242,3,133408840
"ArmadilloBase",50425615,242,3,133408840
"Rbase",12972,243,1,133408840
"ArmadilloBase",53052,243,1,133408840
"ArmadilloIterator",57418,243,1,133408840
"ArmadilloBase",183328,243,2,133408840
"Rbase",106252,243,2,133408840
"ArmadilloIterator",7095572,243,2,133408840
"Rbase",44592776,243,3,133408840
"ArmadilloIterator",4180064009,243,3,133408840
"ArmadilloBase",46501400,243,3,133408840
"ArmadilloIterator",366443,244,1,133408840
"Rbase",16879,244,1,133408840
"ArmadilloBase",71254,244,1,133408840
"ArmadilloBase",2238701,244,2,133408840
"Rbase",108481,244,2,133408840
"ArmadilloIterator",6595508,244,2,133408840
"Rbase",47061257,244,3,133408840
"ArmadilloIterator",4202392160,244,3,133408840
"ArmadilloBase",53132052,244,3,133408840
"ArmadilloBase",117411,245,1,133408840
"ArmadilloIterator",82468,245,1,133408840
"Rbase",5498,245,1,133408840
"Rbase",111133,245,2,133408840
"ArmadilloBase",157592,245,2,133408840
"ArmadilloIterator",6566629,245,2,133408840
"Rbase",43774386,245,3,133408840
"ArmadilloIterator",4200503700,245,3,133408840
"ArmadilloBase",47936428,245,3,133408840
"ArmadilloBase",61956,246,1,133408840
"ArmadilloIterator",60372,246,1,133408840
"Rbase",3849,246,1,133408840
"Rbase",119738,246,2,133408840
"ArmadilloBase",193044,246,2,133408840
"ArmadilloIterator",6772082,246,2,133408840
"ArmadilloBase",49510653,246,3,133408840
"ArmadilloIterator",4247094988,246,3,133408840
"Rbase",44104840,246,3,133408840
"ArmadilloBase",65875,247,1,133408840
"Rbase",6083,247,1,133408840
"ArmadilloIterator",68134,247,1,133408840
"ArmadilloBase",212097,247,2,133408840
"Rbase",92053,247,2,133408840
"ArmadilloIterator",6796254,247,2,133408840
"ArmadilloBase",46555175,247,3,133408840
"Rbase",41614709,247,3,133408840
"ArmadilloIterator",4183057577,247,3,133408840
"Rbase",40705,248,1,133408840
"ArmadilloIterator",154544,248,1,133408840
"ArmadilloBase",26889,248,1,133408840
"ArmadilloBase",171717,248,2,133408840
"ArmadilloIterator",6783469,248,2,133408840
"Rbase",92953,248,2,133408840
"Rbase",44823652,248,3,133408840
"ArmadilloBase",47235438,248,3,133408840
"ArmadilloIterator",4217687455,248,3,133408840
"ArmadilloIterator",149050,249,1,133408840
"Rbase",10206,249,1,133408840
"ArmadilloBase",33211,249,1,133408840
"Rbase",121627,249,2,133408840
"ArmadilloIterator",6666813,249,2,133408840
"ArmadilloBase",117105,249,2,133408840
"ArmadilloBase",44310279,249,3,133408840
"Rbase",42681330,249,3,133408840
"ArmadilloIterator",4275619395,249,3,133408840
"ArmadilloIterator",106940,250,1,133408840
"Rbase",9170,250,1,133408840
"ArmadilloBase",34105,250,1,133408840
"ArmadilloBase",252742,250,2,133408840
"Rbase",128833,250,2,133408840
"ArmadilloIterator",9971733,250,2,133408840
"ArmadilloBase",46553518,250,3,133408840
"Rbase",40500611,250,3,133408840
"ArmadilloIterator",4242142232,250,3,133408840
"ArmadilloBase",70815,251,1,133408840
"Rbase",6301,251,1,133408840
"ArmadilloIterator",84158,251,1,133408840
"Rbase",134860,251,2,133408840
"ArmadilloIterator",7093712,251,2,133408840
"ArmadilloBase",214443,251,2,133408840
"ArmadilloIterator",4200878956,251,3,133408840
"ArmadilloBase",57416565,251,3,133408840
"Rbase",51068811,251,3,133408840
"ArmadilloIterator",153312,252,1,133408840
"ArmadilloBase",40684,252,1,133408840
"Rbase",4964,252,1,133408840
"Rbase",104769,252,2,133408840
"ArmadilloBase",153414,252,2,133408840
"ArmadilloIterator",6394685,252,2,133408840
"ArmadilloBase",49202942,252,3,133408840
"ArmadilloIterator",4261667798,252,3,133408840
"Rbase",46355228,252,3,133408840
"Rbase",13274,253,1,133408840
"ArmadilloIterator",91914,253,1,133408840
"ArmadilloBase",22436,253,1,133408840
"ArmadilloBase",192918,253,2,133408840
"ArmadilloIterator",6638381,253,2,133408840
"Rbase",81854,253,2,133408840
"ArmadilloBase",46740919,253,3,133408840
"Rbase",40621259,253,3,133408840
"ArmadilloIterator",4219864022,253,3,133408840
"Rbase",20571,254,1,133408840
"ArmadilloBase",80009,254,1,133408840
"ArmadilloIterator",64580,254,1,133408840
"ArmadilloIterator",7084392,254,2,133408840
"Rbase",92338,254,2,133408840
"ArmadilloBase",130096,254,2,133408840
"ArmadilloIterator",4228218313,254,3,133408840
"ArmadilloBase",51366507,254,3,133408840
"Rbase",46992335,254,3,133408840
"Rbase",28969,255,1,133408840
"ArmadilloIterator",102015,255,1,133408840
"ArmadilloBase",23729,255,1,133408840
"ArmadilloIterator",6479642,255,2,133408840
"ArmadilloBase",112637,255,2,133408840
"Rbase",71512,255,2,133408840
"Rbase",44635699,255,3,133408840
"ArmadilloBase",47881158,255,3,133408840
"ArmadilloIterator",4231814647,255,3,133408840
"Rbase",39215,256,1,133408840
"ArmadilloBase",160919,256,1,133408840
"ArmadilloIterator",67472,256,1,133408840
"ArmadilloBase",168852,256,2,133408840
"Rbase",87028,256,2,133408840
"ArmadilloIterator",6622978,256,2,133408840
"ArmadilloBase",44020063,256,3,133408840
"Rbase",44641721,256,3,133408840
"ArmadilloIterator",4210467647,256,3,133408840
"Rbase",12203,257,1,133408840
"ArmadilloBase",56736,257,1,133408840
"ArmadilloIterator",59551,257,1,133408840
"ArmadilloBase",205877,257,2,133408840
"Rbase",101062,257,2,133408840
"ArmadilloIterator",6711645,257,2,133408840
"ArmadilloIterator",4203733240,257,3,133408840
"ArmadilloBase",47151284,257,3,133408840
"Rbase",48041324,257,3,133408840
"Rbase",26498,258,1,133408840
"ArmadilloIterator",108165,258,1,133408840
"ArmadilloBase",24195,258,1,133408840
"Rbase",106479,258,2,133408840
"ArmadilloIterator",6467413,258,2,133408840
"ArmadilloBase",103473,258,2,133408840
"ArmadilloBase",46473826,258,3,133408840
"ArmadilloIterator",4203474132,258,3,133408840
"Rbase",51260885,258,3,133408840
"ArmadilloBase",63876,259,1,133408840
"ArmadilloIterator",70965,259,1,133408840
"Rbase",4625,259,1,133408840
"ArmadilloIterator",6828157,259,2,133408840
"ArmadilloBase",128450,259,2,133408840
"Rbase",75324,259,2,133408840
"ArmadilloBase",46176590,259,3,133408840
"Rbase",44040981,259,3,133408840
"ArmadilloIterator",4228617847,259,3,133408840
"ArmadilloBase",61707,260,1,133408840
"Rbase",4299,260,1,133408840
"ArmadilloIterator",61473,260,1,133408840
"ArmadilloBase",196810,260,2,133408840
"ArmadilloIterator",6486093,260,2,133408840
"Rbase",78526,260,2,133408840
"ArmadilloIterator",4179326993,260,3,133408840
"Rbase",47763975,260,3,133408840
"ArmadilloBase",46003547,260,3,133408840
"ArmadilloIterator",103793,261,1,133408840
"Rbase",9256,261,1,133408840
"ArmadilloBase",36019,261,1,133408840
"ArmadilloBase",206285,261,2,133408840
"Rbase",90864,261,2,133408840
"ArmadilloIterator",6875665,261,2,133408840
"ArmadilloBase",44108872,261,3,133408840
"Rbase",44104460,261,3,133408840
"ArmadilloIterator",4242672816,261,3,133408840
"Rbase",15688,262,1,133408840
"ArmadilloIterator",100193,262,1,133408840
"ArmadilloBase",23298,262,1,133408840
"ArmadilloIterator",6751811,262,2,133408840
"ArmadilloBase",126002,262,2,133408840
"Rbase",75325,262,2,133408840
"ArmadilloIterator",4247751335,262,3,133408840
"Rbase",47885042,262,3,133408840
"ArmadilloBase",49295586,262,3,133408840
"ArmadilloIterator",115282,263,1,133408840
"Rbase",7852,263,1,133408840
"ArmadilloBase",24013,263,1,133408840
"ArmadilloBase",177409,263,2,133408840
"Rbase",87891,263,2,133408840
"ArmadilloIterator",6565150,263,2,133408840
"ArmadilloIterator",4204564834,263,3,133408840
"ArmadilloBase",47993507,263,3,133408840
"Rbase",48638461,263,3,133408840
"ArmadilloBase",62229,264,1,133408840
"Rbase",6045,264,1,133408840
"ArmadilloIterator",71604,264,1,133408840
"ArmadilloBase",192305,264,2,133408840
"ArmadilloIterator",6847290,264,2,133408840
"Rbase",88983,264,2,133408840
"ArmadilloIterator",4188863055,264,3,133408840
"ArmadilloBase",50361527,264,3,133408840
"Rbase",48698602,264,3,133408840
"Rbase",20276,265,1,133408840
"ArmadilloIterator",106636,265,1,133408840
"ArmadilloBase",24724,265,1,133408840
"Rbase",118207,265,2,133408840
"ArmadilloBase",158175,265,2,133408840
"ArmadilloIterator",6502208,265,2,133408840
"Rbase",43516989,265,3,133408840
"ArmadilloIterator",4289023944,265,3,133408840
"ArmadilloBase",46547908,265,3,133408840
"ArmadilloBase",64719,266,1,133408840
"ArmadilloIterator",61238,266,1,133408840
"Rbase",3912,266,1,133408840
"ArmadilloBase",202471,266,2,133408840
"Rbase",87555,266,2,133408840
"ArmadilloIterator",6403635,266,2,133408840
"Rbase",46306134,266,3,133408840
"ArmadilloIterator",4267959075,266,3,133408840
"ArmadilloBase",47243995,266,3,133408840
"Rbase",19239,267,1,133408840
"ArmadilloIterator",123962,267,1,133408840
"ArmadilloBase",25991,267,1,133408840
"ArmadilloBase",1441846,267,2,133408840
"Rbase",92038,267,2,133408840
"ArmadilloIterator",6608325,267,2,133408840
"ArmadilloIterator",4203298814,267,3,133408840
"ArmadilloBase",50961975,267,3,133408840
"Rbase",47472731,267,3,133408840
"Rbase",12953,268,1,133408840
"ArmadilloBase",55970,268,1,133408840
"ArmadilloIterator",61417,268,1,133408840
"Rbase",120768,268,2,133408840
"ArmadilloIterator",6855923,268,2,133408840
"ArmadilloBase",176713,268,2,133408840
"Rbase",45859595,268,3,133408840
"ArmadilloIterator",4219004671,268,3,133408840
"ArmadilloBase",47078154,268,3,133408840
"ArmadilloIterator",128089,269,1,133408840
"Rbase",7986,269,1,133408840
"ArmadilloBase",27632,269,1,133408840
"ArmadilloBase",171126,269,2,133408840
"ArmadilloIterator",6455948,269,2,133408840
"Rbase",76209,269,2,133408840
"ArmadilloIterator",4247684584,269,3,133408840
"ArmadilloBase",51963326,269,3,133408840
"Rbase",50206553,269,3,133408840
"ArmadilloIterator",129116,270,1,133408840
"ArmadilloBase",60377,270,1,133408840
"Rbase",4188,270,1,133408840
"Rbase",117618,270,2,133408840
"ArmadilloBase",154320,270,2,133408840
"ArmadilloIterator",6726152,270,2,133408840
"ArmadilloBase",45487714,270,3,133408840
"ArmadilloIterator",4181091450,270,3,133408840
"Rbase",46607471,270,3,133408840
"Rbase",13387,271,1,133408840
"ArmadilloBase",71365,271,1,133408840
"ArmadilloIterator",60984,271,1,133408840
"Rbase",114592,271,2,133408840
"ArmadilloIterator",7077142,271,2,133408840
"ArmadilloBase",166336,271,2,133408840
"ArmadilloIterator",4224564518,271,3,133408840
"ArmadilloBase",51934915,271,3,133408840
"Rbase",49322782,271,3,133408840
"ArmadilloIterator",120028,272,1,133408840
"Rbase",9269,272,1,133408840
"ArmadilloBase",37513,272,1,133408840
"ArmadilloIterator",6635445,272,2,133408840
"Rbase",91938,272,2,133408840
"ArmadilloBase",139428,272,2,133408840
"Rbase",44601258,272,3,133408840
"ArmadilloBase",46370896,272,3,133408840
"ArmadilloIterator",4248355891,272,3,133408840
"ArmadilloIterator",103433,273,1,133408840
"ArmadilloBase",38117,273,1,133408840
"Rbase",4104,273,1,133408840
"ArmadilloBase",695867,273,2,133408840
"ArmadilloIterator",10225327,273,2,133408840
"Rbase",159134,273,2,133408840
"ArmadilloIterator",4193619261,273,3,133408840
"ArmadilloBase",48925544,273,3,133408840
"Rbase",47452819,273,3,133408840
"ArmadilloBase",87029,274,1,133408840
"Rbase",4769,274,1,133408840
"ArmadilloIterator",61882,274,1,133408840
"ArmadilloIterator",6495298,274,2,133408840
"Rbase",85366,274,2,133408840
"ArmadilloBase",113867,274,2,133408840
"ArmadilloBase",46036776,274,3,133408840
"Rbase",44543329,274,3,133408840
"ArmadilloIterator",4197469090,274,3,133408840
"ArmadilloIterator",120872,275,1,133408840
"ArmadilloBase",46120,275,1,133408840
"Rbase",4316,275,1,133408840
"ArmadilloIterator",6573185,275,2,133408840
"Rbase",82251,275,2,133408840
"ArmadilloBase",111417,275,2,133408840
"Rbase",45187515,275,3,133408840
"ArmadilloBase",45004866,275,3,133408840
"ArmadilloIterator",4271593641,275,3,133408840
"ArmadilloIterator",109139,276,1,133408840
"Rbase",9336,276,1,133408840
"ArmadilloBase",34552,276,1,133408840
"Rbase",134337,276,2,133408840
"ArmadilloBase",245259,276,2,133408840
"ArmadilloIterator",7522193,276,2,133408840
"ArmadilloIterator",4235786879,276,3,133408840
"Rbase",50001415,276,3,133408840
"ArmadilloBase",48876870,276,3,133408840
"ArmadilloIterator",103374,277,1,133408840
"ArmadilloBase",27211,277,1,133408840
"Rbase",4026,277,1,133408840
"ArmadilloIterator",7109643,277,2,133408840
"Rbase",91043,277,2,133408840
"ArmadilloBase",124079,277,2,133408840
"Rbase",44971511,277,3,133408840
"ArmadilloIterator",4213612401,277,3,133408840
"ArmadilloBase",46088260,277,3,133408840
"Rbase",29203,278,1,133408840
"ArmadilloBase",175252,278,1,133408840
"ArmadilloIterator",82263,278,1,133408840
"Rbase",108713,278,2,133408840
"ArmadilloIterator",6701854,278,2,133408840
"ArmadilloBase",145925,278,2,133408840
"ArmadilloIterator",4194217298,278,3,133408840
"ArmadilloBase",49289009,278,3,133408840
"Rbase",48799384,278,3,133408840
"ArmadilloBase",64782,279,1,133408840
"Rbase",4510,279,1,133408840
"ArmadilloIterator",70463,279,1,133408840
"ArmadilloIterator",7346964,279,2,133408840
"Rbase",94257,279,2,133408840
"ArmadilloBase",133562,279,2,133408840
"ArmadilloBase",46999834,279,3,133408840
"ArmadilloIterator",4251253377,279,3,133408840
"Rbase",45513962,279,3,133408840
"ArmadilloIterator",97558,280,1,133408840
"Rbase",7193,280,1,133408840
"ArmadilloBase",25004,280,1,133408840
"Rbase",139100,280,2,133408840
"ArmadilloBase",178244,280,2,133408840
"ArmadilloIterator",6726938,280,2,133408840
"ArmadilloBase",44226104,280,3,133408840
"Rbase",40965057,280,3,133408840
"ArmadilloIterator",4244433723,280,3,133408840
"ArmadilloBase",66712,281,1,133408840
"Rbase",6125,281,1,133408840
"ArmadilloIterator",71143,281,1,133408840
"ArmadilloIterator",6797008,281,2,133408840
"ArmadilloBase",155908,281,2,133408840
"Rbase",73771,281,2,133408840
"ArmadilloIterator",4220251116,281,3,133408840
"Rbase",51039272,281,3,133408840
"ArmadilloBase",48161269,281,3,133408840
"Rbase",15323,282,1,133408840
"ArmadilloIterator",102276,282,1,133408840
"ArmadilloBase",24792,282,1,133408840
"ArmadilloBase",188807,282,2,133408840
"Rbase",88835,282,2,133408840
"ArmadilloIterator",6830462,282,2,133408840
"ArmadilloBase",51110828,282,3,133408840
"ArmadilloIterator",4201829395,282,3,133408840
"Rbase",43917246,282,3,133408840
"ArmadilloIterator",122173,283,1,133408840
"Rbase",8101,283,1,133408840
"ArmadilloBase",27325,283,1,133408840
"Rbase",116362,283,2,133408840
"ArmadilloIterator",6563314,283,2,133408840
"ArmadilloBase",113068,283,2,133408840
"Rbase",44134917,283,3,133408840
"ArmadilloBase",48192984,283,3,133408840
"ArmadilloIterator",4227891032,283,3,133408840
"ArmadilloBase",74457,284,1,133408840
"ArmadilloIterator",72866,284,1,133408840
"Rbase",4893,284,1,133408840
"Rbase",126594,284,2,133408840
"ArmadilloIterator",6834903,284,2,133408840
"ArmadilloBase",150219,284,2,133408840
"ArmadilloIterator",4180217543,284,3,133408840
"ArmadilloBase",51023621,284,3,133408840
"Rbase",48272854,284,3,133408840
"Rbase",48083,285,1,133408840
"ArmadilloIterator",193022,285,1,133408840
"ArmadilloBase",37734,285,1,133408840
"Rbase",134774,285,2,133408840
"ArmadilloBase",156317,285,2,133408840
"ArmadilloIterator",6429876,285,2,133408840
"ArmadilloIterator",4270193931,285,3,133408840
"Rbase",47828199,285,3,133408840
"ArmadilloBase",48306512,285,3,133408840
"ArmadilloBase",75883,286,1,133408840
"Rbase",4545,286,1,133408840
"ArmadilloIterator",65976,286,1,133408840
"Rbase",112141,286,2,133408840
"ArmadilloBase",165430,286,2,133408840
"ArmadilloIterator",6746619,286,2,133408840
"Rbase",46445396,286,3,133408840
"ArmadilloIterator",4210925313,286,3,133408840
"ArmadilloBase",49988839,286,3,133408840
"Rbase",15534,287,1,133408840
"ArmadilloIterator",99883,287,1,133408840
"ArmadilloBase",24507,287,1,133408840
"ArmadilloBase",209730,287,2,133408840
"ArmadilloIterator",6688771,287,2,133408840
"Rbase",162627,287,2,133408840
"Rbase",45773765,287,3,133408840
"ArmadilloBase",44995318,287,3,133408840
"ArmadilloIterator",4223196425,287,3,133408840
"Rbase",17342,288,1,133408840
"ArmadilloIterator",105623,288,1,133408840
"ArmadilloBase",24265,288,1,133408840
"Rbase",127453,288,2,133408840
"ArmadilloBase",165465,288,2,133408840
"ArmadilloIterator",6490452,288,2,133408840
"ArmadilloBase",48010689,288,3,133408840
"ArmadilloIterator",4239932764,288,3,133408840
"Rbase",48668531,288,3,133408840
"ArmadilloIterator",131256,289,1,133408840
"ArmadilloBase",40146,289,1,133408840
"Rbase",4565,289,1,133408840
"Rbase",109964,289,2,133408840
"ArmadilloIterator",6694807,289,2,133408840
"ArmadilloBase",159639,289,2,133408840
"Rbase",45048076,289,3,133408840
"ArmadilloBase",42046777,289,3,133408840
"ArmadilloIterator",4201606545,289,3,133408840
"ArmadilloIterator",100020,290,1,133408840
"ArmadilloBase",35958,290,1,133408840
"Rbase",4025,290,1,133408840
"ArmadilloIterator",6889502,290,2,133408840
"ArmadilloBase",142696,290,2,133408840
"Rbase",76031,290,2,133408840
"ArmadilloIterator",4203165140,290,3,133408840
"Rbase",47969650,290,3,133408840
"ArmadilloBase",47759629,290,3,133408840
"Rbase",17635,291,1,133408840
"ArmadilloBase",81672,291,1,133408840
"ArmadilloIterator",62455,291,1,133408840
"ArmadilloIterator",6638250,291,2,133408840
"ArmadilloBase",167680,291,2,133408840
"Rbase",148302,291,2,133408840
"Rbase",45618424,291,3,133408840
"ArmadilloIterator",4180009317,291,3,133408840
"ArmadilloBase",52551375,291,3,133408840
"ArmadilloBase",61157,292,1,133408840
"Rbase",5607,292,1,133408840
"ArmadilloIterator",67934,292,1,133408840
"Rbase",116854,292,2,133408840
"ArmadilloIterator",9072881,292,2,133408840
"ArmadilloBase",242938,292,2,133408840
"ArmadilloBase",46727553,292,3,133408840
"Rbase",47808136,292,3,133408840
"ArmadilloIterator",4139455106,292,3,133408840
"Rbase",20047,293,1,133408840
"ArmadilloIterator",126065,293,1,133408840
"ArmadilloBase",36076,293,1,133408840
"ArmadilloIterator",7047207,293,2,133408840
"ArmadilloBase",139509,293,2,133408840
"Rbase",73379,293,2,133408840
"ArmadilloBase",46936322,293,3,133408840
"Rbase",44870759,293,3,133408840
"ArmadilloIterator",4255890822,293,3,133408840
"Rbase",12720,294,1,133408840
"ArmadilloIterator",99679,294,1,133408840
"ArmadilloBase",23631,294,1,133408840
"Rbase",114642,294,2,133408840
"ArmadilloBase",179605,294,2,133408840
"ArmadilloIterator",6970252,294,2,133408840
"Rbase",46795943,294,3,133408840
"ArmadilloBase",49648356,294,3,133408840
"ArmadilloIterator",4234305673,294,3,133408840
"ArmadilloBase",66435,295,1,133408840
"Rbase",4002,295,1,133408840
"ArmadilloIterator",60563,295,1,133408840
"Rbase",111195,295,2,133408840
"ArmadilloIterator",6789704,295,2,133408840
"ArmadilloBase",112139,295,2,133408840
"ArmadilloBase",45645415,295,3,133408840
"ArmadilloIterator",4202295598,295,3,133408840
"Rbase",45929296,295,3,133408840
"ArmadilloIterator",119264,296,1,133408840
"Rbase",9442,296,1,133408840
"ArmadilloBase",37584,296,1,133408840
"ArmadilloIterator",6610822,296,2,133408840
"ArmadilloBase",137524,296,2,133408840
"Rbase",73972,296,2,133408840
"ArmadilloBase",45309129,296,3,133408840
"ArmadilloIterator",4220796703,296,3,133408840
"Rbase",47838981,296,3,133408840
"ArmadilloIterator",124383,297,1,133408840
"Rbase",9394,297,1,133408840
"ArmadilloBase",34539,297,1,133408840
"ArmadilloBase",189350,297,2,133408840
"Rbase",97830,297,2,133408840
"ArmadilloIterator",6625074,297,2,133408840
"ArmadilloIterator",4240124604,297,3,133408840
"ArmadilloBase",50703829,297,3,133408840
"Rbase",46040962,297,3,133408840
"Rbase",17417,298,1,133408840
"ArmadilloIterator",109038,298,1,133408840
"ArmadilloBase",24639,298,1,133408840
"ArmadilloBase",175495,298,2,133408840
"ArmadilloIterator",6422745,298,2,133408840
"Rbase",73563,298,2,133408840
"Rbase",48204544,298,3,133408840
"ArmadilloBase",49073415,298,3,133408840
"ArmadilloIterator",4199954071,298,3,133408840
"ArmadilloBase",76847,299,1,133408840
"Rbase",5747,299,1,133408840
"ArmadilloIterator",68135,299,1,133408840
"Rbase",115500,299,2,133408840
"ArmadilloBase",177849,299,2,133408840
"ArmadilloIterator",6868408,299,2,133408840
"ArmadilloIterator",4222946381,299,3,133408840
"ArmadilloBase",49164741,299,3,133408840
"Rbase",47186148,299,3,133408840
"Rbase",15835,300,1,133408840
"ArmadilloIterator",109287,300,1,133408840
"ArmadilloBase",23320,300,1,133408840
"ArmadilloBase",195076,300,2,133408840
"Rbase",89040,300,2,133408840
"ArmadilloIterator",6620763,300,2,133408840
